SUCURSAL,FECHA,CATEGORIA,ARTICULO,ISBN,TITULO,CANTIDAD
Sucursal AMBA 24,2026-05,LIBROS > Tecnología,951903,9783566529807,La voz profundo,12
Sucursal AMBA 24,2026-05,LIBROS > Biografías,1087821,9783568003443,El puerto olvidado,1
Sucursal AMBA 17,2026-05,LIBROS > No Ficción,1167072,9786185010877,El reloj luminoso,2
Sucursal Centro 03,2026-05,LIBROS > Autoayuda,1172259,9785725044714,El camino austral,6
Sucursal Centro 02,2026-05,LIBROS > Juvenil,1122788,9784944718125,El reloj de las sombras,1
Sucursal AMBA 08,2026-05,LIBROS > Negocios,1106681,9786374124052,El eco de jade,3
Sucursal AMBA 08,2026-05,LIBROS > Negocios,1132718,9784549056265,El umbral fugaz,1
Sucursal AMBA 08,2026-05,LIBROS > Deportes,1147092,9789364602144,El puente de sal,2
Sucursal Norte 05,2026-05,LIBROS > Cocina,1152237,9783327006781,El faro profundo,1
Sucursal Norte 04,2026-05,LIBROS > Juvenil,1134104,9784631935338,El camino perdido,1
Sucursal AMBA 11,2026-05,LIBROS > Juvenil,1150667,9784476374525,El puente del sur,1
Sucursal AMBA 26,2026-05,LIBROS > Infantil,1163403,9784345251240,El jardín de cristal,5
Sucursal AMBA 06,2026-05,LIBROS > Negocios,1145782,9780124434566,La plaza en la niebla,1
Sucursal AMBA 25,2026-05,LIBROS > Juvenil,1177686,9784332600661,La ventana de sal,2
Sucursal AMBA 01,2026-05,LIBROS > Tecnología,1085126,9781509533156,El jardín olvidado,3
Sucursal Mayorista 01,2026-05,LIBROS > Arte y Diseño,1132717,9785457696337,El río en la lluvia,1
Sucursal AMBA 19,2026-05,LIBROS > Juvenil,1155204,9781457292560,El mapa eterno,2
Sucursal AMBA 03,2026-05,LIBROS > Juvenil,1154162,9786133646593,El espejo secreto,2
Sucursal AMBA 01,2026-05,LIBROS > Juvenil,1113524,9781185263595,El jardín olvidado,6
Sucursal Costa 02,2026-05,LIBROS > Ciencia,1176942,9784213120157,La torre secreto,1
Sucursal Centro 02,2026-05,LIBROS > Académico,1082321,9781995815456,La torre del bosque,2
Sucursal AMBA 14,2026-05,LIBROS > Académico,1178307,9782806312554,La ruta del sur,3
Sucursal Costa 06,2026-05,LIBROS > Académico,1178309,9783491561634,El espejo del bosque,4
Sucursal AMBA 16,2026-05,LIBROS > Juvenil,1154161,9786454336965,El río del alba,2
Sucursal Centro 04,2026-05,LIBROS > Juvenil,1178478,9780304461250,El jardín en el viento,2
Sucursal Norte 04,2026-05,LIBROS > Juvenil,1178311,9786781601565,El puente luminoso,2
Sucursal Centro 03,2026-05,LIBROS > Juvenil,1170358,9781633931119,El faro nocturno,2
Sucursal Centro 05,2026-05,LIBROS > Juvenil,1176943,9784356944321,La isla de jade,1
Sucursal AMBA 27,2026-05,LIBROS > Ciencia,1143186,9784513357017,El umbral lejano,1
Sucursal Cuyo 01,2026-05,LIBROS > Arte y Diseño,1175412,9784443511421,El puerto de cristal,4
Sucursal AMBA 08,2026-05,LIBROS > Juvenil,1134942,9783227433357,La ventana del silencio,1
Sucursal AMBA 24,2026-05,LIBROS > Viajes,1160404,9789214862312,La isla de jade,1
Sucursal Sur 02,2026-05,LIBROS > Juvenil,1109703,9786576344525,El jardín de jade,1
Sucursal Aeropuerto 02,2026-05,LIBROS > Arte y Diseño,1175412,9784443511421,El puerto de cristal,3
Sucursal Norte 06,2026-05,LIBROS > Juvenil,1176944,9786010017796,El mapa eterno,1
Sucursal AMBA 07,2026-05,LIBROS > Académico,1140368,9781228415861,La voz en el viento,1
Sucursal AMBA 03,2026-05,LIBROS > Infantil,827857,9782365423427,El cielo sin fronteras,3
Sucursal AMBA 13,2026-05,LIBROS > Juvenil,1149168,9782295573678,El reloj de sal,2
Sucursal AMBA 22,2026-05,LIBROS > Ciencia,1149829,9786323166823,El camino en la lluvia,3
Sucursal AMBA 16,2026-05,LIBROS > Juvenil,1177689,9783743882325,El faro en el viento,5
Sucursal Costa 06,2026-05,LIBROS > Juvenil,1179382,9786413336182,El puerto de hierro,1
Sucursal AMBA 25,2026-05,LIBROS > Juvenil,1141482,9789436396664,El puerto profundo,1
Sucursal Costa 03,2026-05,LIBROS > No Ficción,1167072,9786185010877,El reloj luminoso,1
Sucursal Cuyo 02,2026-05,LIBROS > Juvenil,1167729,9780447599114,La voz de hierro,3
Sucursal Centro 02,2026-05,LIBROS > Académico,1172693,9785194626010,La ventana del sur,6
Sucursal Sur 01,2026-05,LIBROS > Juvenil,1172284,9787215155806,El mapa de piedra,1
Sucursal AMBA 17,2026-05,LIBROS > Juvenil,1138223,9781251394460,El puerto en el viento,3
Sucursal Cuyo 02,2026-05,LIBROS > Juvenil,1164620,9786188741473,La torre eterno,1
Sucursal AMBA 08,2026-05,LIBROS > Juvenil,1092535,9786667182624,La isla invisible,1
Sucursal Sur 06,2026-05,LIBROS > Juvenil,1150666,9786253452104,La voz de bronce,2
Sucursal AMBA 02,2026-05,LIBROS > Cocina,1176935,9789661871535,La casa sin fronteras,3
Sucursal Centro 01,2026-05,LIBROS > Tecnología,1148324,9789514266243,La ventana fugaz,1
Sucursal Costa 05,2026-05,LIBROS > Juvenil,1175416,9781112426551,La casa de sal,4
Sucursal Norte 06,2026-05,LIBROS > Juvenil,1129998,9784756255967,La tierra perdido,3
Sucursal AMBA 04,2026-05,LIBROS > Deportes,1147092,9789364602144,El puente de sal,1
Sucursal Costa 06,2026-05,LIBROS > Juvenil,1169642,9787931164111,La huella austral,1
Sucursal Costa 01,2026-05,LIBROS > Cocina,1175403,9784533609231,La ventana de arena,1
Sucursal Costa 03,2026-05,LIBROS > Cocina,1178310,9785235276911,La ruta sin fronteras,2
Sucursal Centro 01,2026-05,LIBROS > Cocina,1176001,9782273242675,La isla de bronce,1
Sucursal AMBA 26,2026-05,LIBROS > Juvenil,1156792,9788805303491,El eco profundo,1
Sucursal Sur 02,2026-05,LIBROS > Ciencia,1129996,9784372235606,El faro de jade,2
Sucursal AMBA 03,2026-05,LIBROS > Ciencia,1149278,9787536544406,La isla del río,4
Sucursal Centro 06,2026-05,LIBROS > Juvenil,1153185,9782207499435,El espejo de fuego,1
Sucursal Costa 05,2026-05,LIBROS > Académico,1170355,9782523566316,El río del bosque,4
Sucursal AMBA 25,2026-05,LIBROS > Académico,1170355,9782523566316,El río del bosque,2
Sucursal Costa 05,2026-05,LIBROS > No Ficción,1160938,9786452166361,El cielo de papel,1
Sucursal Centro 07,2026-05,LIBROS > Juvenil,1169392,9788549303512,La plaza de piedra,0
Sucursal Sur 01,2026-05,LIBROS > Biografías,874273,9781924227265,El río secreto,1
Sucursal Sur 03,2026-05,LIBROS > Juvenil,1150669,9789838018530,El faro invisible,2
Sucursal Centro 05,2026-05,LIBROS > Ciencia,1176942,9784213120157,La torre secreto,4
Sucursal Costa 06,2026-05,LIBROS > Juvenil,1167964,9789564919609,La isla olvidado,3
Sucursal Cuyo 01,2026-05,LIBROS > Juvenil,1157863,9783608311406,El faro de hierro,1
Sucursal Costa 03,2026-05,LIBROS > Juvenil,1160424,9785755764520,El espejo en la niebla,1
Sucursal Costa 05,2026-05,LIBROS > Académico,1130922,9785358674564,El mapa en la niebla,1
Sucursal Centro 06,2026-05,LIBROS > Cocina,1169390,9784073113555,La voz de cristal,2
Sucursal AMBA 26,2026-05,LIBROS > Juvenil,1179381,9784022117528,La casa fugaz,4
Sucursal AMBA 25,2026-05,LIBROS > Ciencia,1095972,9786463672594,La montaña fugaz,2
Sucursal Cuyo 02,2026-05,LIBROS > Juvenil,1161616,9780147933052,La huella perdido,3
Sucursal Cuyo 02,2026-05,LIBROS > Juvenil,1170358,9781633931119,El faro nocturno,2
Sucursal AMBA 13,2026-05,LIBROS > Deportes,1130924,9783212231446,La senda entre líneas,1
Sucursal Centro 03,2026-05,LIBROS > Juvenil,1121619,9783717647169,La isla de hierro,1
Sucursal AMBA 14,2026-05,LIBROS > Historia,1172257,9789826235867,El camino del bosque,1
Sucursal Sur 06,2026-05,LIBROS > Juvenil,1145783,9780195065442,La senda de hierro,2
Sucursal Norte 04,2026-05,LIBROS > Académico,1172693,9785194626010,La ventana del sur,2
Sucursal AMBA 10,2026-05,LIBROS > Académico,1142491,9784098815250,La ruta lejano,1
Sucursal AMBA 17,2026-05,LIBROS > Ciencia,1149278,9787536544406,La isla del río,2
Sucursal Costa 05,2026-05,LIBROS > Cocina,1178310,9785235276911,La ruta sin fronteras,0
Sucursal AMBA 17,2026-05,LIBROS > Cocina,1170353,9780444836683,La ruta del silencio,2
Sucursal Sur 06,2026-05,LIBROS > Tecnología,1178306,9780540363134,El río secreto,2
Sucursal Cuyo 03,2026-05,LIBROS > Autoayuda,1172259,9785725044714,El camino austral,3
Sucursal AMBA 16,2026-05,LIBROS > Ciencia,1127024,9789209612626,El puerto entre líneas,2
Sucursal Norte 05,2026-05,LIBROS > Juvenil,1153186,9781173952489,La plaza eterno,1
Sucursal AMBA 16,2026-05,LIBROS > Juvenil,1106686,9785528733551,La plaza en la lluvia,1
Sucursal Sur 05,2026-05,LIBROS > Tecnología,1044815,9783942658376,La ventana sin fronteras,1
Sucursal AMBA 17,2026-05,LIBROS > Juvenil,1130926,9783635511161,El espejo perdido,2
Sucursal Cuyo 02,2026-05,LIBROS > Ciencia,1138222,9783563112552,El cielo lejano,4
Sucursal AMBA 04,2026-05,LIBROS > Juvenil,1179376,9783451551626,La torre en la niebla,3
Sucursal Centro 04,2026-05,LIBROS > Juvenil,1149922,9785539805741,La torre del alba,2
Sucursal Centro 07,2026-05,LIBROS > Negocios,1106681,9786374124052,El eco de jade,2
Sucursal AMBA 11,2026-05,LIBROS > Cocina,1175396,9786140784417,La plaza austral,1
Sucursal Cuyo 02,2026-05,LIBROS > Juvenil,1164625,9782251733313,La isla de cristal,1
Sucursal Cuyo 01,2026-05,LIBROS > Infantil,827857,9782365423427,El cielo sin fronteras,1
Sucursal AMBA 16,2026-05,LIBROS > Ciencia,1149829,9786323166823,El camino en la lluvia,5
Sucursal AMBA 11,2026-05,LIBROS > Deportes,1130924,9783212231446,La senda entre líneas,3
Sucursal AMBA 05,2026-05,LIBROS > Tecnología,623950,9785958442446,La voz de jade,2
Sucursal AMBA 14,2026-05,LIBROS > Académico,1176940,9789218342371,El espejo de ceniza,1
Sucursal AMBA 26,2026-05,LIBROS > Negocios,1106681,9786374124052,El eco de jade,1
Sucursal Centro 01,2026-05,LIBROS > Juvenil,1169395,9781386144916,El faro olvidado,1
Sucursal AMBA 14,2026-05,LIBROS > Juvenil,1067289,9783001443254,La plaza secreto,1
Sucursal Centro 03,2026-05,LIBROS > Juvenil,1164624,9788716324851,El río de fuego,2
Sucursal AMBA 17,2026-05,LIBROS > Académico,1172693,9785194626010,La ventana del sur,6
Sucursal Costa 02,2026-05,LIBROS > Juvenil,1144373,9783668864255,La isla en el viento,1
Sucursal Norte 01,2026-05,LIBROS > Juvenil,1179381,9784022117528,La casa fugaz,3
Sucursal Norte 01,2026-05,LIBROS > Arte y Diseño,1134940,9786221142336,La senda nocturno,1
Sucursal Centro 02,2026-05,LIBROS > No Ficción,1160938,9786452166361,El cielo de papel,1
Sucursal AMBA 22,2026-05,LIBROS > Tecnología,623950,9785958442446,La voz de jade,3
Sucursal Costa 02,2026-05,LIBROS > Arte y Diseño,1175412,9784443511421,El puerto de cristal,1
Sucursal Centro 04,2026-05,LIBROS > Juvenil,1141482,9789436396664,El puerto profundo,1
Sucursal AMBA 18,2026-05,LIBROS > Juvenil,1149169,9784031445925,La tierra del bosque,2
Sucursal AMBA 03,2026-05,LIBROS > Juvenil,1167073,9780832133309,La ruta de papel,1
Sucursal Centro 05,2026-05,LIBROS > Juvenil,1157480,9786620219317,El cielo de sal,1
Sucursal Centro 05,2026-05,LIBROS > Cocina,1178310,9785235276911,La ruta sin fronteras,1
Sucursal Costa 06,2026-05,LIBROS > Cocina,1176001,9782273242675,La isla de bronce,1
Sucursal AMBA 10,2026-05,LIBROS > Juvenil,1176943,9784356944321,La isla de jade,4
Sucursal Costa 05,2026-05,LIBROS > Juvenil,1176004,9781663352671,El jardín invisible,1
Sucursal AMBA 18,2026-05,LIBROS > Deportes,1179375,9782372716344,El espejo en la lluvia,1
Sucursal Mayorista 01,2026-05,LIBROS > Biografías,1155206,9784244345354,El puerto del río,1
Sucursal AMBA 01,2026-05,LIBROS > Juvenil,1176004,9781663352671,El jardín invisible,2
Sucursal Norte 04,2026-05,LIBROS > Juvenil,1179383,9783517288740,El espejo de ceniza,1
Sucursal AMBA 20,2026-05,LIBROS > Juvenil,1092535,9786667182624,La isla invisible,1
Sucursal AMBA 21,2026-05,LIBROS > Juvenil,1176004,9781663352671,El jardín invisible,1
Sucursal Costa 01,2026-05,LIBROS > Juvenil,1176944,9786010017796,El mapa eterno,3
Sucursal AMBA 27,2026-05,LIBROS > Juvenil,1163400,9783711171739,La montaña del sur,1
Sucursal AMBA 09,2026-05,LIBROS > Cocina,1178312,9784064182130,El jardín de hierro,2
Sucursal AMBA 08,2026-05,LIBROS > Ciencia,1175398,9786314667314,El eco entre líneas,1
Sucursal AMBA 14,2026-05,LIBROS > Autoayuda,1150663,9782324446125,La noche invisible,1
Sucursal Costa 03,2026-05,LIBROS > Ciencia,1137959,9784665745425,La huella austral,1
Sucursal AMBA 07,2026-05,LIBROS > Juvenil,1172284,9787215155806,El mapa de piedra,2
Sucursal Centro 07,2026-05,LIBROS > Juvenil,1150666,9786253452104,La voz de bronce,1
Sucursal AMBA 11,2026-05,LIBROS > Académico,1179380,9788274611214,La ruta lejano,2
Sucursal AMBA 16,2026-05,LIBROS > Académico,1178309,9783491561634,El espejo del bosque,1
Sucursal AMBA 05,2026-05,LIBROS > Juvenil,1177224,9784662531655,El espejo de piedra,3
Sucursal Norte 07,2026-05,LIBROS > Juvenil,1142497,9781957042373,La noche nocturno,2
Sucursal Costa 05,2026-05,LIBROS > Juvenil,1157864,9786473256602,El río de piedra,1
Sucursal Costa 06,2026-05,LIBROS > Juvenil,1103356,9786121293104,La montaña luminoso,3
Sucursal Cuyo 03,2026-05,LIBROS > Autoayuda,1150663,9782324446125,La noche invisible,2
Sucursal Centro 02,2026-05,LIBROS > Negocios,1145782,9780124434566,La plaza en la niebla,1
Sucursal Centro 07,2026-05,LIBROS > Juvenil,1177222,9786800958909,El mapa en la niebla,2
Sucursal AMBA 06,2026-05,LIBROS > Cocina,1175403,9784533609231,La ventana de arena,1
Sucursal AMBA 09,2026-05,LIBROS > Juvenil,1179382,9786413336182,El puerto de hierro,3
Sucursal Costa 04,2026-05,LIBROS > Juvenil,1169642,9787931164111,La huella austral,1
Sucursal AMBA 12,2026-05,LIBROS > Académico,1169391,9789853341642,La plaza perdido,1
Sucursal AMBA 12,2026-05,LIBROS > Ciencia,1152235,9782085644384,La tierra del bosque,1
Sucursal Sur 04,2026-05,LIBROS > Negocios,1106681,9786374124052,El eco de jade,2
Sucursal Cuyo 03,2026-05,LIBROS > Juvenil,1173125,9780163440335,El mapa del alba,1
Sucursal Centro 03,2026-05,LIBROS > Ciencia,1143188,9781231236061,La senda de jade,1
Sucursal Centro 05,2026-05,LIBROS > Juvenil,1167077,9782967243876,El puerto de bronce,1
Sucursal Sur 03,2026-05,LIBROS > Juvenil,1153183,9783624334119,El río de piedra,1
Sucursal Sur 05,2026-05,LIBROS > Juvenil,1162252,9789686525142,La voz de cristal,1
Sucursal AMBA 02,2026-05,LIBROS > Juvenil,1176003,9782158457128,El cielo de arena,1
Sucursal AMBA 12,2026-05,LIBROS > Cocina,1169390,9784073113555,La voz de cristal,3
Sucursal Sur 03,2026-05,LIBROS > Académico,1145138,9789241549583,El cielo del silencio,1
Sucursal AMBA 03,2026-05,LIBROS > Juvenil,1052841,9787622256413,La ruta de las sombras,2
Sucursal AMBA 20,2026-05,LIBROS > Negocios,1145782,9780124434566,La plaza en la niebla,1
Sucursal Cuyo 02,2026-05,LIBROS > Académico,1082321,9781995815456,La torre del bosque,2
Sucursal AMBA 10,2026-05,LIBROS > Juvenil,1153188,9785865914671,La tierra en la niebla,1
Sucursal Norte 01,2026-05,LIBROS > Arte y Diseño,1175412,9784443511421,El puerto de cristal,2
Sucursal AMBA 25,2026-05,LIBROS > Ciencia,1160939,9780215850192,La torre de fuego,2
Sucursal AMBA 20,2026-05,LIBROS > Tecnología,1029059,9783825563722,El camino de piedra,1
Sucursal Sur 05,2026-05,LIBROS > Juvenil,1163399,9785125276596,La tierra de fuego,2
Sucursal Cuyo 04,2026-05,LIBROS > Ciencia,1127024,9789209612626,El puerto entre líneas,2
Sucursal AMBA 05,2026-05,LIBROS > Académico,1163355,9786226809634,La senda entre líneas,1
Sucursal AMBA 08,2026-05,LIBROS > Juvenil,1154161,9786454336965,El río del alba,1
Sucursal AMBA 19,2026-05,LIBROS > Académico,1148327,9786437053681,El puente del silencio,3
Sucursal Depósito 01,2026-05,LIBROS > No Ficción,1178305,9789439344427,El puente del sur,2
Sucursal AMBA 09,2026-05,LIBROS > Académico,1172694,9784613066400,El jardín profundo,2
Sucursal AMBA 03,2026-05,LIBROS > Juvenil,1156792,9788805303491,El eco profundo,1
Sucursal Costa 01,2026-05,LIBROS > Juvenil,1175418,9781113254770,El río austral,2
Sucursal AMBA 22,2026-05,LIBROS > Tecnología,992513,9786361165003,El umbral de papel,1
Sucursal AMBA 26,2026-05,LIBROS > Juvenil,1061224,9784817524541,El faro profundo,2
Sucursal Costa 04,2026-05,LIBROS > Juvenil,1060665,9786002584312,El puerto invisible,2
Sucursal Centro 06,2026-05,LIBROS > Juvenil,1157480,9786620219317,El cielo de sal,1
Sucursal AMBA 11,2026-05,LIBROS > Ciencia,1163356,9781151856524,La huella del bosque,1
Sucursal AMBA 26,2026-05,LIBROS > Autoayuda,1172259,9785725044714,El camino austral,1
Sucursal Depósito 01,2026-05,LIBROS > Cocina,1175396,9786140784417,La plaza austral,1
Sucursal Centro 03,2026-05,LIBROS > Académico,1172695,9781231750433,El cielo sin fronteras,4
Sucursal Norte 03,2026-05,LIBROS > Ciencia,1167966,9783226268248,El faro de hierro,3
Sucursal Norte 06,2026-05,LIBROS > Juvenil,1161616,9780147933052,La huella perdido,6
Sucursal Centro 04,2026-05,LIBROS > Juvenil,1176944,9786010017796,El mapa eterno,3
Sucursal AMBA 03,2026-05,LIBROS > Juvenil,1120641,9784529265666,El río de fuego,1
Sucursal AMBA 18,2026-05,LIBROS > Juvenil,1175416,9781112426551,La casa de sal,2
Sucursal Cuyo 04,2026-05,LIBROS > Juvenil,1178478,9780304461250,El jardín en el viento,1
Sucursal Sur 05,2026-05,LIBROS > Juvenil,1138641,9782548645356,El puente del silencio,2
Sucursal Sur 05,2026-05,LIBROS > Juvenil,1141482,9789436396664,El puerto profundo,1
Sucursal Norte 03,2026-05,LIBROS > Ciencia,1160417,9786124423575,La huella de piedra,1
Sucursal Mayorista 01,2026-05,LIBROS > No Ficción,1117898,9788454598988,La noche de hierro,1
Sucursal AMBA 26,2026-05,LIBROS > Juvenil,1144373,9783668864255,La isla en el viento,1
Sucursal Sur 01,2026-05,LIBROS > Académico,1139677,9788735565091,La torre austral,1
Sucursal AMBA 19,2026-05,LIBROS > Juvenil,1138641,9782548645356,El puente del silencio,1
Sucursal Aeropuerto 01,2026-05,LIBROS > Juvenil,1149922,9785539805741,La torre del alba,1
Sucursal Mayorista 01,2026-05,LIBROS > Juvenil,1175416,9781112426551,La casa de sal,1
Sucursal Norte 01,2026-05,LIBROS > Juvenil,1176943,9784356944321,La isla de jade,2
Sucursal Centro 05,2026-05,LIBROS > Ciencia,1176934,9782645293124,La isla del río,3
Sucursal AMBA 21,2026-05,LIBROS > Ciencia,1165680,9787423159185,El faro invisible,1
Sucursal Norte 02,2026-05,LIBROS > Cocina,1170353,9780444836683,La ruta del silencio,1
Sucursal Centro 02,2026-05,LIBROS > Juvenil,1177689,9783743882325,El faro en el viento,3
Sucursal Sur 05,2026-05,LIBROS > Ciencia,1175398,9786314667314,El eco entre líneas,1
Sucursal Cuyo 01,2026-05,LIBROS > Juvenil,1134104,9784631935338,El camino perdido,1
Sucursal Centro 01,2026-05,LIBROS > Académico,1163355,9786226809634,La senda entre líneas,1
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1178478,9780304461250,El jardín en el viento,1
Sucursal Norte 06,2026-05,LIBROS > Juvenil,1060665,9786002584312,El puerto invisible,2
Sucursal AMBA 11,2026-05,LIBROS > Juvenil,1143191,9785159411373,El jardín nocturno,2
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1176004,9781663352671,El jardín invisible,1
Sucursal Cuyo 03,2026-05,LIBROS > Cocina,1170353,9780444836683,La ruta del silencio,1
Sucursal AMBA 21,2026-05,LIBROS > Juvenil,1160431,9785010835943,La noche olvidado,1
Sucursal Centro 02,2026-05,LIBROS > Cocina,1176001,9782273242675,La isla de bronce,1
Sucursal Mayorista 01,2026-05,LIBROS > Negocios,1132718,9784549056265,El umbral fugaz,2
Sucursal AMBA 04,2026-05,LIBROS > Académico,1176945,9789237641232,La tierra eterno,1
Sucursal Costa 05,2026-05,LIBROS > Juvenil,1160424,9785755764520,El espejo en la niebla,1
Sucursal Costa 05,2026-05,LIBROS > Juvenil,1179384,9786230783642,La montaña del silencio,2
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1143191,9785159411373,El jardín nocturno,1
Sucursal Mayorista 01,2026-05,LIBROS > Académico,1157857,9788432664316,La isla invisible,1
Sucursal Costa 07,2026-05,LIBROS > Juvenil,1163401,9781220271189,La voz del río,1
Sucursal Sur 04,2026-05,LIBROS > Juvenil,1156175,9780820239346,La plaza de ceniza,1
Sucursal AMBA 21,2026-05,LIBROS > Juvenil,1103356,9786121293104,La montaña luminoso,1
Sucursal Norte 01,2026-05,LIBROS > Juvenil,1129042,9781247394174,La ventana lejano,1
Sucursal AMBA 21,2026-05,LIBROS > Académico,1172694,9784613066400,El jardín profundo,1
Sucursal Cuyo 01,2026-05,LIBROS > Juvenil,1060666,9784446921626,La huella de fuego,1
Sucursal Cuyo 01,2026-05,LIBROS > Ciencia,1149829,9786323166823,El camino en la lluvia,2
Sucursal Aeropuerto 02,2026-05,LIBROS > No Ficción,1122786,9782515352409,La isla entre líneas,1
Sucursal AMBA 08,2026-05,LIBROS > Cocina,1170353,9780444836683,La ruta del silencio,2
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1099994,9785269262065,El camino eterno,1
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1178478,9780304461250,El jardín en el viento,26
Sucursal Centro 07,2026-05,LIBROS > Académico,1082313,9781876406105,La noche olvidado,1
